URL,Name,Sprint_Speed,Finishing,Short_Passing,Dribbling,Standing_Tackle,Strength,Overall,Potential,Age,Target_Value_EUR
https://sofifa.com/player/276090/joel-jorquera-romero/260015/,Joel Jorquera Romero,75.0,64.0,68.0,69.0,32.0,57.0,66.0,69.0,24,18406037
https://sofifa.com/player/278339/marco-palestra/260031/,Marco Palestra,88.0,62.0,71.0,78.0,67.0,70.0,74.0,84.0,20,22087244
https://sofifa.com/player/278556/ryan-maher/250019/,Ryan Maher,19.0,6.0,22.0,8.0,9.0,34.0,49.0,59.0,17,29449659
https://sofifa.com/player/278813/marc-guiu-paz/260031/,Marc Guiu Paz,78.0,73.0,65.0,68.0,31.0,76.0,71.0,84.0,19,47855696
https://sofifa.com/player/271968/alessandro-balbo/230011/,Alessandro Balbo,63.0,30.0,53.0,42.0,64.0,60.0,61.0,70.0,20,40493281
https://sofifa.com/player/275545/alan-de-souza-guimaraes/260031/,Alan de Souza Guimarães,74.0,67.0,78.0,77.0,54.0,31.0,75.0,78.0,25,23559727
https://sofifa.com/player/260732/ian-fray/260031/,Ian Fray,76.0,42.0,58.0,61.0,67.0,70.0,65.0,73.0,22,47855696
https://sofifa.com/player/278810/nuno-frederico-melo-m-c-namora/240023/,Nuno Frederico Melo M. C. Namora,70.0,29.0,58.0,56.0,57.0,60.0,60.0,64.0,25,55218111
https://sofifa.com/player/232293/victor-osimhen/260031/,Victor Osimhen,92.0,88.0,72.0,80.0,49.0,91.0,87.0,88.0,26,55218111
https://sofifa.com/player/274746/javier-vargas/240034/,Javier Vargas,69.0,56.0,62.0,66.0,26.0,37.0,61.0,70.0,20,22087244
https://sofifa.com/player/275360/vinicius-lopes-da-silva/260031/,Vinícius Lopes da Silva,76.0,75.0,71.0,75.0,22.0,65.0,73.0,74.0,26,110436223
https://sofifa.com/player/274500/alexis-fernandez/240034/,Alexis Fernández,72.0,52.0,66.0,65.0,63.0,69.0,65.0,65.0,26,66261733
https://sofifa.com/player/230255/edvaldo-flavio-rebelo-de-freit/260031/,Edvaldo Flávio Rebelo de Freit,68.0,55.0,72.0,71.0,77.0,62.0,74.0,74.0,29,33130866
https://sofifa.com/player/241095/nikola-vlasic/260031/,Nikola Vlašić,72.0,77.0,82.0,83.0,62.0,65.0,80.0,80.0,27,18406037
https://sofifa.com/player/209937/joaquin-jose-marin-ruz/230054/,Joaquín José Marín Ruz,72.0,62.0,71.0,71.0,76.0,61.0,72.0,72.0,32,29449659
https://sofifa.com/player/208668/david-henen/240027/,David Henen,79.0,65.0,60.0,67.0,24.0,71.0,66.0,66.0,27,20614761
https://sofifa.com/player/279798/mathias-oyewusi/240050/,Mathias Oyewusi,73.0,65.0,51.0,62.0,25.0,67.0,63.0,68.0,24,25768452
https://sofifa.com/player/274271/moussa-bagayoko/250001/,Moussa Bagayoko,70.0,61.0,65.0,65.0,65.0,63.0,64.0,69.0,25,20614761
https://sofifa.com/player/276035/nicolo-buso/260031/,Nicolò Buso,81.0,65.0,66.0,66.0,25.0,56.0,67.0,68.0,25,16933554
https://sofifa.com/player/279932/santiago-gonzalez/260031/,Santiago González,71.0,48.0,72.0,64.0,68.0,81.0,68.0,76.0,22,33130866
https://sofifa.com/player/272846/john-da/230054/,John Da,54.0,17.0,42.0,28.0,58.0,63.0,55.0,62.0,22,25768452
https://sofifa.com/player/279132/robin-bird/240050/,Robin Bird,60.0,53.0,52.0,54.0,28.0,42.0,54.0,63.0,21,18406037
https://sofifa.com/player/244142/andrei-radu/220069/,Andrei Radu,74.0,44.0,60.0,56.0,60.0,65.0,63.0,66.0,25,18406037
https://sofifa.com/player/262042/maxime-esteve/260031/,Maxime Estève,77.0,35.0,69.0,63.0,77.0,85.0,76.0,82.0,23,18406037
https://sofifa.com/player/276916/diogo-alexandre-aranha-dias/260031/,Diogo Alexandre Aranha Dias,18.0,7.0,26.0,14.0,11.0,53.0,59.0,69.0,22,18406037
https://sofifa.com/player/275178/romeo-benitez/260031/,Romeo Benítez,79.0,57.0,62.0,70.0,34.0,57.0,66.0,71.0,22,22087244
https://sofifa.com/player/271288/pedro-injai-gomes/250044/,Pedro Injai Gomes,68.0,21.0,59.0,50.0,68.0,78.0,66.0,76.0,21,110436223
https://sofifa.com/player/257084/lesley-ugochukwu/260031/,Lesley Ugochukwu,65.0,61.0,75.0,74.0,76.0,79.0,76.0,82.0,21,18406037
https://sofifa.com/player/73884/christos-mouzakitis/260031/,Christos Mouzakitis,68.0,59.0,77.0,72.0,62.0,63.0,73.0,86.0,18,18406037
https://sofifa.com/player/247819/nico-schlotterbeck/260031/,Nico Schlotterbeck,72.0,51.0,81.0,74.0,88.0,87.0,86.0,88.0,25,40493281
https://sofifa.com/player/277295/oscar-bobb/260031/,Oscar Bobb,79.0,67.0,76.0,82.0,34.0,34.0,76.0,84.0,21,22087244
https://sofifa.com/player/277798/antonio-pina-paya/240050/,Antonio Pina Paya,30.0,8.0,18.0,14.0,12.0,40.0,60.0,69.0,20,23559727
https://sofifa.com/player/273539/luis-armando-castro/250017/,Luis Armando Castro,57.0,46.0,65.0,64.0,60.0,62.0,61.0,61.0,28,51536904
https://sofifa.com/player/241464/pau-francisco-torres/260031/,Pau Francisco Torres,67.0,31.0,81.0,64.0,82.0,73.0,80.0,80.0,28,36812074
https://sofifa.com/player/262140/carlos-dominguez-caceres/260031/,Carlos Dominguez Cáceres,68.0,29.0,69.0,45.0,76.0,79.0,73.0,78.0,24,40493281
https://sofifa.com/player/70571/kevin-santos/260031/,Kevin Santos,81.0,69.0,70.0,85.0,34.0,56.0,76.0,81.0,22,22087244
https://sofifa.com/player/278661/yarek-gasiorowski/260031/,Yarek Gąsiorowski,68.0,50.0,75.0,63.0,77.0,74.0,76.0,85.0,20,22087244
https://sofifa.com/player/272383/nicolas-glaus/260031/,Nicolas Glaus,29.0,9.0,20.0,7.0,13.0,56.0,56.0,65.0,23,29449659
https://sofifa.com/player/275371/alan-saldivia/260017/,Alan Saldivia,73.0,18.0,65.0,48.0,69.0,77.0,70.0,75.0,23,23559727
https://sofifa.com/player/247214/luca-parodi/260031/,Luca Parodi,72.0,30.0,56.0,50.0,71.0,55.0,67.0,67.0,30,47855696
https://sofifa.com/player/274456/warren-davis/260031/,Warren Davis,75.0,61.0,52.0,62.0,29.0,53.0,59.0,69.0,20,22087244
https://sofifa.com/player/275464/hendrik-mittelstadt/240050/,Hendrik Mittelstädt,72.0,58.0,55.0,57.0,18.0,76.0,57.0,62.0,23,110436223
https://sofifa.com/player/272422/martin-fernandez-benitez/260031/,Martín Fernández Benítez,73.0,65.0,68.0,68.0,47.0,45.0,67.0,75.0,22,18406037
https://sofifa.com/player/221697/ollie-watkins/260031/,Ollie Watkins,77.0,84.0,77.0,78.0,46.0,76.0,82.0,82.0,29,22087244
https://sofifa.com/player/80170/wesley-vinicius-franca-lima/260031/,Wesley Vinícius França Lima,88.0,62.0,77.0,80.0,76.0,74.0,78.0,85.0,21,29449659
https://sofifa.com/player/276516/vitor-gabriel-c-rego-ferriera/260017/,Vitor Gabriel C. Rego Ferriera,81.0,63.0,49.0,66.0,12.0,78.0,65.0,68.0,25,33130866
https://sofifa.com/player/246669/bukayo-saka/260031/,Bukayo Saka,81.0,82.0,85.0,86.0,62.0,74.0,87.0,89.0,23,88348978
https://sofifa.com/player/276170/abdoulaye-diaby/260031/,Abdoulaye Diaby,72.0,22.0,56.0,32.0,64.0,93.0,66.0,72.0,24,20614761
https://sofifa.com/player/236015/morgan-gibbs-white/260031/,Morgan Gibbs-White,75.0,77.0,84.0,83.0,60.0,68.0,81.0,83.0,25,44174489
https://sofifa.com/player/237003/samuele-birindelli/260031/,Samuele Birindelli,85.0,49.0,70.0,69.0,72.0,53.0,74.0,77.0,25,18406037
https://sofifa.com/player/276489/david-preu/260031/,David Preu,67.0,57.0,60.0,66.0,37.0,39.0,62.0,77.0,20,22087244
https://sofifa.com/player/272598/diogo-tomas/250008/,Diogo Tomas,62.0,48.0,52.0,42.0,64.0,81.0,64.0,67.0,26,29449659
https://sofifa.com/player/274202/cristopher-barrera/250015/,Cristopher Barrera,75.0,35.0,66.0,65.0,62.0,55.0,63.0,64.0,26,22087244
https://sofifa.com/player/82968/alysson-edward-f-da-r-dos-santos/260031/,Alysson Edward F. da R. dos Santos,81.0,62.0,66.0,76.0,37.0,60.0,70.0,83.0,19,33130866
https://sofifa.com/player/264298/conor-bradley/260031/,Conor Bradley,82.0,62.0,75.0,75.0,78.0,65.0,79.0,84.0,21,22087244
https://sofifa.com/player/275253/david-ruiz/260031/,David Ruíz,67.0,50.0,66.0,72.0,66.0,53.0,64.0,73.0,21,22087244
https://sofifa.com/player/272305/cristian-gutierrez-vizcaino/260031/,Cristian Gutiérrez Vizcaíno,80.0,64.0,68.0,69.0,67.0,63.0,70.0,75.0,24,29449659
https://sofifa.com/player/271298/paulo-eduardo-ferreira-godinho/230054/,Paulo Eduardo Ferreira Godinho,54.0,30.0,58.0,39.0,68.0,80.0,63.0,75.0,20,29449659
https://sofifa.com/player/245253/leandro-barreiro/260031/,Leandro Barreiro,79.0,70.0,78.0,76.0,73.0,54.0,76.0,79.0,25,18406037
https://sofifa.com/player/272851/engin-can-aksoy/240050/,Engin Can Aksoy,69.0,33.0,44.0,50.0,58.0,53.0,56.0,67.0,19,33130866
https://sofifa.com/player/276058/lorenzo-lonardi/260001/,Lorenzo Lonardi,62.0,43.0,66.0,55.0,63.0,72.0,60.0,61.0,26,18406037
https://sofifa.com/player/275708/nathan-garcia/240050/,Nathan Garcia,58.0,55.0,61.0,65.0,27.0,54.0,61.0,66.0,23,29449659
https://sofifa.com/player/277525/oscar-priestman/260031/,Oscar Priestman,69.0,58.0,66.0,60.0,64.0,63.0,63.0,72.0,22,22087244
https://sofifa.com/player/270086/antonio-joao-tavares-silva/260031/,António João Tavares Silva,79.0,31.0,76.0,69.0,79.0,83.0,77.0,85.0,21,80986563
https://sofifa.com/player/274200/franco-garcia/260031/,Franco García,90.0,52.0,52.0,68.0,30.0,50.0,64.0,64.0,28,25768452
https://sofifa.com/player/209889/raphael-guerreiro/260031/,Raphaël Guerreiro,63.0,76.0,86.0,85.0,75.0,49.0,79.0,79.0,31,58899318
https://sofifa.com/player/205192/denis-suarez-fernandez/260031/,Denis Suárez Fernández,67.0,69.0,78.0,74.0,66.0,58.0,74.0,74.0,31,18406037
https://sofifa.com/player/276867/benjamin-schamine/260020/,Benjamín Schamine,58.0,47.0,66.0,62.0,50.0,58.0,61.0,72.0,21,47855696
https://sofifa.com/player/259596/josh-keeley/260031/,Josh Keeley,41.0,9.0,29.0,10.0,12.0,42.0,65.0,75.0,22,29449659
https://sofifa.com/player/216547/rafael-a-ferreira-silva/260031/,Rafael A. Ferreira Silva,87.0,75.0,80.0,85.0,47.0,46.0,82.0,82.0,32,19878520
https://sofifa.com/player/279941/tommy-silva/250030/,Tommy Silva,54.0,27.0,25.0,45.0,54.0,57.0,48.0,57.0,22,20614761
https://sofifa.com/player/271636/mohammed-al-yami/260031/,Mohammed Al Yami,70.0,31.0,50.0,51.0,60.0,64.0,56.0,65.0,23,40493281
https://sofifa.com/player/210455/jonathan-castro-otto/260031/,Jonathan Castro Otto,70.0,48.0,70.0,74.0,74.0,65.0,75.0,75.0,31,22087244
https://sofifa.com/player/276820/matias-moreno/260031/,Matías Moreno,56.0,25.0,62.0,48.0,73.0,80.0,72.0,79.0,21,22087244
https://sofifa.com/player/279776/rodrigo-atencio/260031/,Rodrigo Atencio,68.0,65.0,72.0,71.0,47.0,55.0,68.0,77.0,23,36812074
https://sofifa.com/player/245371/thiago-almada/260031/,Thiago Almada,74.0,72.0,79.0,81.0,58.0,50.0,79.0,86.0,24,36812074
https://sofifa.com/player/279174/gonzalo-trindade/260026/,Gonzalo Trindade,63.0,41.0,53.0,62.0,62.0,59.0,62.0,70.0,21,22087244
https://sofifa.com/player/264699/kristjan-asllani/260031/,Kristjan Asllani,65.0,57.0,81.0,75.0,75.0,60.0,74.0,79.0,23,22087244
https://sofifa.com/player/266624/tadeo-allende/260031/,Tadeo Allende,83.0,74.0,64.0,71.0,37.0,72.0,72.0,72.0,26,18406037
https://sofifa.com/player/208103/antonio-rozzi/180084/,Antonio Rozzi,68.0,64.0,59.0,65.0,28.0,69.0,64.0,69.0,23,20614761
https://sofifa.com/player/278119/ibou-sane/260031/,Ibou Sané,77.0,67.0,62.0,65.0,17.0,60.0,65.0,78.0,20,33130866
https://sofifa.com/player/257470/anthony-elanga/260031/,Anthony Elanga,91.0,72.0,74.0,81.0,38.0,72.0,79.0,82.0,23,29449659
https://sofifa.com/player/276544/amin-cherni/260031/,Amin Cherni,70.0,32.0,64.0,65.0,66.0,66.0,68.0,74.0,23,47855696
https://sofifa.com/player/276412/hevertton-ciriaco-santos/260031/,Hevertton Ciriaco Santos,79.0,52.0,68.0,67.0,66.0,71.0,68.0,71.0,24,29449659
https://sofifa.com/player/260561/kevin-lomonaco/260031/,Kevin Lomónaco,72.0,47.0,73.0,68.0,74.0,74.0,74.0,80.0,23,22087244
https://sofifa.com/player/274550/ayoub-amraoui/250044/,Ayoub Amraoui,71.0,49.0,55.0,63.0,60.0,60.0,65.0,75.0,20,36812074
https://sofifa.com/player/261971/joao-grimaldo/260031/,Joao Grimaldo,76.0,68.0,66.0,73.0,30.0,64.0,69.0,78.0,22,29449659
https://sofifa.com/player/271384/dion-drena-beljo/260031/,Dion Drena Beljo,65.0,77.0,65.0,73.0,31.0,80.0,74.0,80.0,23,18406037
https://sofifa.com/player/275429/david-sotelo/260031/,David Sotelo,60.0,51.0,65.0,56.0,63.0,59.0,60.0,71.0,21,22087244
https://sofifa.com/player/276518/marcel-lubik/260031/,Marcel Łubik,64.0,6.0,41.0,11.0,23.0,56.0,65.0,72.0,21,20614761
https://sofifa.com/player/254840/strahinja-pavlovic/260031/,Strahinja Pavlović,78.0,43.0,68.0,70.0,74.0,83.0,77.0,83.0,24,25768452
https://sofifa.com/player/271757/ruben-gomez-peris/260031/,Rubén Gómez Peris,29.0,6.0,26.0,8.0,11.0,46.0,63.0,71.0,23,18406037
https://sofifa.com/player/275182/cristhian-valencia/240034/,Cristhian Valencia,64.0,40.0,63.0,55.0,58.0,69.0,62.0,66.0,23,25768452
https://sofifa.com/player/278386/mohamed-hassan-fofana/260020/,Mohamed Hassan Fofana,65.0,34.0,57.0,63.0,54.0,54.0,54.0,69.0,20,22087244
https://sofifa.com/player/273581/diego-aznar-valero/260031/,Diego Aznar Valero,70.0,64.0,59.0,61.0,27.0,75.0,63.0,72.0,22,18406037
https://sofifa.com/player/271810/alejandro-revuelta-montero/230054/,Alejandro Revuelta Montero,67.0,26.0,53.0,38.0,68.0,74.0,62.0,69.0,22,40493281
https://sofifa.com/player/272641/vilela-pussick-junior/230042/,Vilela Pussick Júnior,82.0,50.0,55.0,60.0,39.0,36.0,56.0,70.0,19,29449659
https://sofifa.com/player/251847/paulo-victor-da-silva/260031/,Paulo Victor da Silva,75.0,62.0,67.0,67.0,64.0,61.0,69.0,69.0,30,19878520
https://sofifa.com/player/275674/haoqi-ma/260031/,Haoqi Ma,50.0,50.0,42.0,54.0,22.0,43.0,47.0,60.0,20,20614761
https://sofifa.com/player/256980/matteo-di-giusto/260031/,Matteo Di Giusto,75.0,73.0,70.0,74.0,32.0,44.0,72.0,76.0,24,25768452
https://sofifa.com/player/271541/vladyslav-vanat/260031/,Vladyslav Vanat,80.0,81.0,71.0,74.0,32.0,69.0,77.0,82.0,23,18406037
https://sofifa.com/player/243559/jorge-de-frutos-sebastian/260031/,Jorge de Frutos Sebastián,84.0,82.0,75.0,80.0,44.0,68.0,81.0,81.0,28,33130866
https://sofifa.com/player/271132/gabriel-silva-vieira/260031/,Gabriel Silva Vieira,97.0,68.0,64.0,72.0,24.0,62.0,73.0,79.0,23,20614761
https://sofifa.com/player/275048/chemsdine-talbi/260031/,Chemsdine Talbi,88.0,69.0,70.0,80.0,37.0,55.0,76.0,86.0,20,18406037
https://sofifa.com/player/237415/jordan-williams/260031/,Jordan Williams,74.0,44.0,62.0,64.0,65.0,66.0,67.0,70.0,25,36812074
https://sofifa.com/player/275564/mohammed-naif/260031/,Mohammed Naif,72.0,53.0,52.0,57.0,30.0,60.0,57.0,57.0,26,40493281
https://sofifa.com/player/276104/gonzalo-requena/260023/,Gonzalo Requena,55.0,22.0,54.0,36.0,66.0,78.0,61.0,68.0,22,22087244
https://sofifa.com/player/279113/eren-kaya/250001/,Eren Kaya,67.0,39.0,56.0,59.0,32.0,37.0,53.0,66.0,20,29449659
https://sofifa.com/player/275715/mirco-mazzeo/240024/,Mirco Mazzeo,22.0,8.0,25.0,11.0,10.0,74.0,57.0,64.0,23,47855696
https://sofifa.com/player/275987/nathan-wood/250006/,Nathan Wood,68.0,50.0,53.0,51.0,40.0,58.0,55.0,55.0,26,18406037
https://sofifa.com/player/73135/luca-sirch/260031/,Luca Sirch,74.0,45.0,70.0,60.0,77.0,73.0,72.0,77.0,26,22087244
https://sofifa.com/player/279530/martin-ens/260031/,Martin Ens,66.0,35.0,64.0,55.0,68.0,69.0,66.0,72.0,23,17669795
https://sofifa.com/player/276137/sahmkou-camara/240050/,Sahmkou Camara,73.0,28.0,56.0,54.0,60.0,80.0,62.0,70.0,20,25768452
https://sofifa.com/player/274857/gaston-garcia/230031/,Gastón García,69.0,18.0,58.0,57.0,65.0,73.0,63.0,66.0,27,25768452
https://sofifa.com/player/274362/ricardo-orihuela/240020/,Ricardo Orihuela,74.0,56.0,59.0,57.0,23.0,46.0,58.0,64.0,24,18406037
https://sofifa.com/player/276424/giovanny-sequera/240032/,Giovanny Sequera,66.0,40.0,59.0,59.0,60.0,55.0,56.0,68.0,17,30922142
https://sofifa.com/player/76687/estevao-willian-almeida/260031/,Estêvão Willian Almeida,89.0,74.0,75.0,84.0,34.0,49.0,79.0,89.0,18,58899318
https://sofifa.com/player/274832/mats-viken/240020/,Mats Viken,29.0,7.0,23.0,12.0,11.0,62.0,57.0,63.0,25,22087244
https://sofifa.com/player/271241/mustafa-can-karagoz/230001/,Mustafa Can Karagöz,67.0,38.0,67.0,62.0,51.0,32.0,57.0,66.0,20,33130866
https://sofifa.com/player/277520/diego-mirapeix-arancon/240001/,Diego Mirapeix Arancón,63.0,25.0,44.0,30.0,68.0,51.0,59.0,67.0,23,18406037
https://sofifa.com/player/273689/adama-diakite/240001/,Adama Diakité,58.0,63.0,52.0,62.0,22.0,60.0,60.0,66.0,23,22087244
https://sofifa.com/player/273772/ayman-aourir/250015/,Ayman Aourir,67.0,54.0,60.0,65.0,48.0,33.0,61.0,75.0,19,29449659
https://sofifa.com/player/273560/matias-rocha/260031/,Matías Rocha,64.0,50.0,64.0,53.0,68.0,78.0,67.0,73.0,24,25768452
https://sofifa.com/player/272758/alejandro-prisco/230019/,Alejandro Prisco,57.0,65.0,48.0,51.0,19.0,68.0,57.0,66.0,20,29449659
https://sofifa.com/player/237646/daniel-munoz/260031/,Daniel Muñoz,79.0,72.0,79.0,76.0,82.0,74.0,82.0,82.0,29,19878520
https://sofifa.com/player/279897/eric-puerto-huerta/260031/,Eric Puerto Huerta,18.0,5.0,22.0,13.0,11.0,48.0,63.0,70.0,22,110436223
https://sofifa.com/player/227678/ezri-konsa/260031/,Ezri Konsa,78.0,55.0,80.0,74.0,87.0,80.0,84.0,85.0,27,29449659
https://sofifa.com/player/271344/kevin-ortiz/260031/,Kevin Ortiz,70.0,65.0,69.0,72.0,70.0,69.0,70.0,71.0,24,22087244
https://sofifa.com/player/230230/eltildo-lucas-correia-pitta/260031/,Eltildo Lucas Correia Pitta,61.0,41.0,67.0,45.0,75.0,75.0,74.0,74.0,29,25768452
https://sofifa.com/player/274376/damiano-cancellieri/230054/,Damiano Cancellieri,68.0,46.0,53.0,57.0,55.0,54.0,58.0,67.0,21,110436223
https://sofifa.com/player/278025/andre-luiz-inacio-da-silva/260031/,André Luiz Inácio da Silva,89.0,65.0,63.0,78.0,13.0,65.0,71.0,77.0,23,18406037
https://sofifa.com/player/279602/javier-dominguez-arribas/240050/,Javier Domínguez Arribas,58.0,23.0,45.0,22.0,65.0,73.0,60.0,71.0,22,22087244
https://sofifa.com/player/271658/xavier-mbuyamba/260031/,Xavier Mbuyamba,71.0,26.0,61.0,42.0,71.0,83.0,70.0,77.0,23,22087244
https://sofifa.com/player/277923/samuel-loureiro-carvalho-justo/250044/,Samuel Loureiro Carvalho Justo,67.0,45.0,73.0,67.0,66.0,67.0,67.0,74.0,20,25768452
https://sofifa.com/player/278499/alejandro-granados-torres/260031/,Alejandro Granados Torres,67.0,50.0,73.0,66.0,48.0,52.0,65.0,85.0,19,29449659
https://sofifa.com/player/274145/maximiliano-zalazar/260031/,Maximiliano Zalazar,73.0,66.0,64.0,70.0,33.0,58.0,66.0,69.0,24,29449659
https://sofifa.com/player/276496/alessandro-riep/260031/,Alessandro Riep,78.0,48.0,57.0,64.0,21.0,57.0,59.0,68.0,21,40493281
https://sofifa.com/player/275764/morten-olsen/240024/,Morten Olsen,61.0,61.0,44.0,55.0,11.0,43.0,53.0,58.0,24,33130866
https://sofifa.com/player/271463/alessandro-arioli/250001/,Alessandro Arioli,76.0,58.0,58.0,62.0,40.0,75.0,60.0,71.0,21,40493281
https://sofifa.com/player/275070/otavio-ataide-da-silva/260031/,Otávio Ataíde da Silva,73.0,24.0,68.0,59.0,71.0,80.0,74.0,79.0,23,20614761
https://sofifa.com/player/273609/luiyi-ramon-de-lucas-perez/240020/,Luiyi Ramón de Lucas Pérez,65.0,26.0,57.0,57.0,65.0,76.0,65.0,66.0,28,33130866
https://sofifa.com/player/276950/talysson-moreira-reis/240014/,Talysson Moreira Reis,73.0,49.0,68.0,71.0,58.0,59.0,65.0,72.0,21,22087244
https://sofifa.com/player/239258/emmanuel-banda/230008/,Emmanuel Banda,60.0,61.0,64.0,64.0,56.0,59.0,65.0,70.0,24,20614761
https://sofifa.com/player/256402/carlos-alcaraz/260031/,Carlos Alcaraz,75.0,72.0,76.0,79.0,45.0,57.0,75.0,82.0,22,40493281
https://sofifa.com/player/278014/alessandro-riccio/260031/,Alessandro Riccio,49.0,27.0,61.0,35.0,69.0,65.0,66.0,72.0,23,18406037
https://sofifa.com/player/276429/robin-velasco/260031/,Robin Velasco,71.0,59.0,63.0,67.0,29.0,36.0,62.0,67.0,23,18406037
https://sofifa.com/player/276969/leon-avdullahu/260031/,Leon Avdullahu,57.0,54.0,81.0,73.0,69.0,68.0,76.0,83.0,21,18406037
https://sofifa.com/player/275002/roland-escobar/240029/,Roland Escobar,56.0,61.0,45.0,52.0,10.0,73.0,57.0,66.0,22,18406037
https://sofifa.com/player/278440/nazareno-duran/260031/,Nazareno Durán,16.0,6.0,26.0,8.0,13.0,60.0,58.0,72.0,21,29449659
https://sofifa.com/player/73934/ruben-lopez-duran/260031/,Rubén López Durán,62.0,50.0,66.0,64.0,60.0,52.0,62.0,71.0,20,18406037
https://sofifa.com/player/275162/tommaso-barbieri/260031/,Tommaso Barbieri,82.0,40.0,66.0,66.0,67.0,59.0,71.0,76.0,22,110436223
https://sofifa.com/player/274144/lisandro-montenegro/260018/,Lisandro Montenegro,57.0,58.0,66.0,65.0,61.0,70.0,63.0,72.0,22,18406037
https://sofifa.com/player/277179/fermin-lopez-marin/260031/,Fermín López Marín,76.0,81.0,81.0,82.0,74.0,59.0,83.0,87.0,22,73624148
https://sofifa.com/player/203279/wellington-s-sanchez-aguiar/220069/,Wellington S. Sánchez Aguiar,80.0,58.0,75.0,73.0,36.0,55.0,70.0,70.0,29,22087244
https://sofifa.com/player/262105/julien-duranville/260031/,Julien Duranville,86.0,61.0,67.0,87.0,28.0,47.0,72.0,85.0,19,22087244
https://sofifa.com/player/264862/maghnes-akliouche/260031/,Maghnes Akliouche,74.0,74.0,80.0,84.0,52.0,58.0,80.0,86.0,23,36812074
https://sofifa.com/player/248602/jacob-greaves/260031/,Jacob Greaves,66.0,35.0,71.0,64.0,74.0,80.0,74.0,79.0,24,25768452
https://sofifa.com/player/272943/mitja-ilenic/260031/,Mitja Ilenič,81.0,41.0,61.0,68.0,62.0,59.0,64.0,73.0,20,25768452
https://sofifa.com/player/277828/alex-ruiz-delgado/240050/,Alex Ruiz Delgado,30.0,8.0,15.0,13.0,12.0,45.0,58.0,68.0,22,33130866
https://sofifa.com/player/279170/daniel-zabala/260031/,Daniel Zabala,65.0,42.0,64.0,64.0,66.0,66.0,65.0,73.0,22,17669795
https://sofifa.com/player/271701/matheus-saldanha-marinho/250044/,Matheus Saldanha Marinho,81.0,78.0,53.0,72.0,16.0,73.0,74.0,78.0,24,51536904
https://sofifa.com/player/273668/yoni-mosquera/230037/,Yoni Mosquera,73.0,40.0,58.0,58.0,56.0,58.0,60.0,70.0,20,25768452
https://sofifa.com/player/244669/morten-hjulmand/260031/,Morten Hjulmand,71.0,76.0,81.0,76.0,82.0,81.0,83.0,86.0,26,33130866
https://sofifa.com/player/271287/julio-augusto-dabo/250044/,Júlio Augusto Dabó,74.0,27.0,50.0,62.0,63.0,55.0,62.0,69.0,21,25768452
https://sofifa.com/player/221269/jairo-riedewald/260031/,Jaïro Riedewald,59.0,60.0,75.0,66.0,74.0,77.0,72.0,72.0,28,47855696
https://sofifa.com/player/245037/eric-garcia-martret/260031/,Eric García Martret,81.0,60.0,85.0,73.0,86.0,79.0,83.0,86.0,24,25768452
https://sofifa.com/player/271668/xavier-simons/260031/,Xavier Simons,69.0,47.0,67.0,64.0,65.0,70.0,67.0,76.0,22,36812074
https://sofifa.com/player/271321/victor-gabriel-moura-de-oliveira/250015/,Victor Gabriel Moura de Oliveira,66.0,62.0,66.0,67.0,53.0,57.0,64.0,69.0,24,47855696
https://sofifa.com/player/270608/yehor-yarmoliuk/260031/,Yehor Yarmoliuk,65.0,64.0,78.0,77.0,77.0,68.0,77.0,83.0,21,22087244
https://sofifa.com/player/263193/el-chadaille-bitshiabu/260031/,El Chadaille Bitshiabu,85.0,26.0,69.0,54.0,76.0,92.0,75.0,,20,25768452
https://sofifa.com/player/279231/jack-loughran/250044/,Jack Loughran,64.0,41.0,53.0,49.0,48.0,59.0,50.0,63.0,17,29449659
https://sofifa.com/player/265695/matias-soule/260031/,Matías Soulé,80.0,76.0,78.0,82.0,40.0,55.0,79.0,85.0,22,25768452
https://sofifa.com/player/271285/bernardo-martins-sousa/240050/,Bernardo Martins Sousa,80.0,61.0,57.0,70.0,38.0,64.0,67.0,72.0,23,18406037
https://sofifa.com/player/269273/matias-gonzalez/260031/,Matías González,64.0,42.0,68.0,36.0,73.0,69.0,67.0,76.0,22,25768452
https://sofifa.com/player/275181/victor-rivarola/240046/,Víctor Rivarola,73.0,53.0,61.0,62.0,11.0,64.0,61.0,69.0,21,22087244
https://sofifa.com/player/254022/nick-woltemade/260031/,Nick Woltemade,69.0,82.0,80.0,85.0,44.0,83.0,80.0,85.0,23,47855696
https://sofifa.com/player/241543/andy-lyons/260031/,Andy Lyons,71.0,60.0,62.0,60.0,62.0,57.0,65.0,70.0,24,18406037
https://sofifa.com/player/272939/matias-abaldo/260031/,Matías Abaldo,78.0,69.0,67.0,70.0,45.0,34.0,70.0,78.0,21,22087244
https://sofifa.com/player/251387/luis-diaz/260001/,Luis Díaz,90.0,55.0,62.0,72.0,33.0,62.0,66.0,67.0,26,51536904
https://sofifa.com/player/271305/marvin-de-lima/240050/,Marvin De Lima,70.0,57.0,68.0,67.0,24.0,38.0,63.0,76.0,19,22087244
https://sofifa.com/player/276166/andrea-tessiore/250044/,Andrea Tessiore,75.0,60.0,68.0,61.0,58.0,59.0,64.0,69.0,24,18406037
https://sofifa.com/player/262863/antonio-nusa/260031/,Antonio Nusa,86.0,73.0,71.0,82.0,47.0,59.0,78.0,88.0,20,23559727
